,age,education,n_score,e_score,o_score,a_score,c_score,impulsiveness,ss,asian,black_asian,white_asian,white_black,other,white,other2,autralia,canada,new_zeland,ireland,uk,usa,male,female,alcohol,anphet,amyl,benzo,caffeine,cannabis,chocolate,cocaine,crack,ecstasy,heroine,ketamine,legal_h,lsd,meth,mushrooms,nicotine,semer,vsa
90,0.49788,1.16365,1.37297,0.32197,0.7233,0.28783,-0.78155,-1.37983,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
91,0.49788,-0.05921,0.41667,-0.43999,0.7233,0.28783,0.7583,0.88113,0.7654,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,not_user,not_user,not_user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
92,-0.07854,-1.22751,-1.55078,-0.30033,-0.45174,0.28783,-0.00665,-0.71126,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
93,2.59171,-1.7379,-0.14882,-0.80615,-0.97631,0.76096,0.41594,-1.37983,-1.54858,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,not_user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
94,1.09449,1.16365,-0.67825,-0.57545,-0.97631,0.59042,-0.14277,-1.37983,-2.07848,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
95,1.09449,1.16365,-0.46725,0.32197,1.06238,-1.6209,1.13407,0.52975,-0.21575,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
96,0.49788,0.45468,0.13606,-1.09207,0.29338,-0.15487,0.7583,-1.37983,-1.54858,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
97,1.09449,1.16365,-0.46725,0.63779,-0.31776,-0.60633,-1.13788,0.19268,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
98,0.49788,1.98437,-1.1943,-0.43999,-0.01928,-0.60633,0.93949,-0.21712,1.2247,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
99,-0.07854,0.45468,-0.67825,3.00537,0.7233,0.94156,1.63088,0.52975,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
100,-0.07854,1.16365,-1.05308,2.57309,0.58331,-1.47955,-0.40581,-0.21712,1.2247,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,user,not_user,not_user,user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
101,1.09449,-1.7379,-0.58016,0.47617,-1.68062,-0.15487,0.93949,-1.37983,-0.84637,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
102,1.09449,-1.22751,-0.58016,1.2861,1.43533,-1.34289,-0.00665,-0.71126,1.2247,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,user,not_user,not_user,user,user,not_user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
103,1.09449,-0.05921,0.04257,0.63779,-0.31776,-0.30172,0.12331,0.19268,0.7654,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
104,-0.07854,-0.61113,-0.92104,0.16767,-0.17779,1.11406,0.58489,-0.71126,0.07987,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
105,0.49788,-0.05921,-2.21844,0.47617,-1.82919,-0.76096,2.04506,-1.37983,-1.54858,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,not_user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
106,-0.07854,-0.61113,1.02119,-0.30033,-1.82919,0.28783,-0.40581,-1.37983,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
107,0.49788,-1.7379,0.13606,0.00332,-1.27553,-0.76096,0.58489,0.52975,-0.21575,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
108,-0.07854,0.45468,-0.46725,2.127,0.14143,0.13136,0.7583,1.86203,1.2247,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
109,1.09449,-0.61113,-0.79151,0.47617,-1.42424,-0.91699,-0.52745,-0.71126,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
110,1.09449,1.16365,-0.14882,0.32197,0.14143,-0.30172,-0.14277,0.19268,-0.52593,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
111,-0.07854,1.16365,0.31287,-1.09207,-0.84732,-0.60633,-0.65253,0.19268,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,user,not_user,not_user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
112,-0.07854,0.45468,-1.1943,0.32197,0.88309,-1.21213,-0.78155,-0.21712,-0.21575,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,not_user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
113,1.09449,-0.05921,0.04257,0.63779,0.29338,0.13136,0.7583,0.19268,-0.21575,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
114,0.49788,-0.61113,-2.3436,1.93886,1.43533,-0.76096,-1.38502,1.86203,1.2247,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
115,-0.07854,-0.05921,0.22393,-0.57545,-0.84732,0.28783,1.13407,-1.37983,-2.07848,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
116,0.49788,-0.05921,0.62967,-0.57545,0.14143,-1.772,-0.40581,0.52975,-0.21575,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
117,-0.07854,0.45468,1.60383,0.80523,1.43533,0.13136,-1.13788,0.52975,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
118,0.49788,-0.61113,1.8399,-1.92173,-2.39883,1.11406,0.25953,-0.21712,-1.54858,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,user,not_user,not_user,user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
119,0.49788,0.45468,-0.34799,0.63779,-0.97631,0.28783,1.46191,-0.21712,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
120,-0.07854,1.16365,-1.05308,0.63779,-0.97631,-1.07533,0.7583,0.19268,1.92173,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
121,0.49788,-0.05921,1.49158,-1.23177,-1.55521,-2.07848,-0.78155,0.52975,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,not_user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
122,1.82213,1.16365,0.22393,0.16767,-0.17779,-0.30172,-0.89891,-0.21712,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,user,not_user,not_user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
123,-0.07854,0.45468,0.22393,-0.69509,-0.45174,-0.01729,0.12331,1.29221,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
124,1.09449,-1.7379,-0.34799,1.93886,0.29338,0.43852,0.58489,-0.21712,-0.21575,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,not_user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
125,1.82213,0.45468,-0.46725,1.2861,0.44585,0.13136,1.13407,0.52975,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
126,1.09449,0.45468,-1.1943,0.63779,-1.11902,-0.45321,-0.00665,-0.21712,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
127,1.09449,-1.43719,-0.34799,-0.80615,-0.84732,0.28783,0.93949,-1.37983,-2.07848,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
128,0.49788,1.98437,0.04257,0.63779,0.14143,0.13136,0.25953,-0.21712,-1.18084,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
129,1.09449,1.16365,-0.79151,0.96248,-1.11902,0.94156,0.41594,0.19268,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
130,1.09449,-1.7379,0.91093,0.32197,-1.42424,0.43852,2.33337,-0.71126,-1.18084,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
131,1.09449,-1.7379,-1.55078,-0.15487,-1.27553,2.46262,0.58489,-1.37983,-2.07848,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
132,0.49788,-1.22751,-0.24649,-0.57545,-0.58331,-0.15487,0.25953,-1.37983,-1.54858,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
133,0.49788,1.16365,-0.05188,0.16767,0.29338,-0.15487,0.12331,0.52975,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
134,-0.07854,1.16365,3.27393,-1.50796,-0.31776,0.59042,-0.65253,-1.37983,0.40148,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
135,0.49788,-1.7379,-1.69163,1.58487,-0.58331,1.81866,1.63088,0.52975,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,not_user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
136,1.09449,0.45468,-0.14882,-0.30033,-1.68062,1.81866,1.63088,1.29221,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
137,1.09449,0.45468,-1.1943,1.58487,0.29338,0.76096,0.41594,-2.55524,-1.18084,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
138,1.82213,0.45468,-0.46725,-0.80615,0.14143,0.28783,0.93949,-1.37983,-1.18084,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,user,not_user,not_user,user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
139,1.09449,-1.7379,-0.05188,0.32197,-0.58331,0.94156,-0.27607,-0.21712,-0.21575,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
140,-0.07854,0.45468,1.98437,0.32197,1.43533,0.94156,-0.27607,-0.71126,-0.21575,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
141,0.49788,-1.7379,-0.79151,0.63779,-1.11902,1.2861,0.58489,-1.37983,-2.07848,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
142,0.49788,-1.43719,-0.46725,-0.30033,-1.27553,0.28783,-0.14277,0.52975,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
143,0.49788,-0.05921,-1.69163,1.2861,-0.58331,1.2861,2.04506,-0.71126,-0.52593,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,not_user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
144,1.09449,-0.05921,0.13606,-1.09207,-0.45174,-1.21213,-0.00665,-0.21712,0.7654,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
145,1.09449,0.45468,-0.46725,0.16767,-1.11902,2.23427,0.7583,1.29221,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
146,1.82213,-0.05921,0.22393,-1.23177,-0.17779,-0.45321,-0.27607,0.19268,-1.18084,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
147,0.49788,1.16365,-0.58016,0.47617,-0.71727,0.13136,0.93949,-0.21712,-0.52593,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
148,0.49788,-0.05921,-0.05188,-1.09207,-2.63199,-0.91699,0.25953,-1.37983,-1.54858,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
149,1.09449,0.45468,-0.79151,1.93886,-0.71727,2.03972,1.63088,-0.21712,-1.18084,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
150,0.49788,-0.61113,-0.24649,1.2861,0.14143,0.59042,1.13407,0.19268,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
151,0.49788,0.45468,0.52135,-1.6334,-1.82919,0.43852,-0.89891,-0.71126,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
152,-0.07854,0.45468,-0.46725,-1.50796,-0.71727,-0.60633,-0.65253,-2.55524,-1.54858,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
153,-0.07854,0.45468,-0.67825,0.96248,-1.68062,0.76096,0.7583,-0.21712,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
154,-0.95197,-0.61113,2.82196,-1.37639,0.7233,-0.45321,0.58489,-0.21712,0.7654,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
155,0.49788,0.45468,0.62967,-1.37639,-1.27553,0.28783,-0.27607,-0.71126,-0.84637,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
156,0.49788,-0.61113,1.23461,0.00332,-0.31776,1.11406,0.12331,0.19268,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
157,-0.07854,-1.7379,-1.05308,1.11406,-1.82919,-0.45321,0.7583,-0.21712,0.7654,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
158,0.49788,0.45468,-0.24649,0.16767,-0.31776,-0.30172,0.41594,0.88113,1.2247,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,not_user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
159,1.09449,-0.61113,-0.46725,-0.57545,-0.58331,0.13136,0.25953,-0.21712,-1.18084,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
160,1.09449,1.16365,1.02119,0.80523,0.44585,-0.15487,0.25953,-0.21712,0.40148,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
161,0.49788,0.45468,-0.67825,0.32197,-0.84732,1.81866,-0.40581,-0.71126,-1.18084,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
162,-0.07854,0.45468,0.22393,0.00332,-0.17779,1.61108,0.93949,-1.37983,-0.21575,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,not_user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
163,-0.07854,-0.61113,1.8399,0.00332,-0.31776,0.94156,0.12331,-0.21712,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
164,-0.07854,1.98437,0.13606,0.32197,-1.55521,1.45039,1.13407,-1.37983,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
165,1.09449,1.16365,-0.24649,-0.30033,-0.31776,-0.45321,1.63088,-1.37983,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
166,-0.95197,-0.61113,1.49158,-1.23177,0.7233,-2.35413,-1.92173,0.88113,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
167,-0.07854,-0.05921,0.04257,0.00332,-0.97631,-0.45321,0.93949,0.52975,-0.52593,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,not_user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
