,Unnamed: 0,age,education,n_score,e_score,o_score,a_score,c_score,impulsiveness,ss,asian,black_asian,white_asian,white_black,other,white,other2,autralia,canada,new_zeland,ireland,uk,usa,male,female,alcohol,anphet,amyl,benzo,caffeine,cannabis,chocolate,cocaine,crack,ecstasy,heroine,ketamine,legal_h,lsd,meth,mushrooms,nicotine,semer,vsa
111,111,-0.07854,1.16365,0.31287,-1.09207,-0.84732,-0.60633,-0.65253,0.19268,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112,112,-0.07854,0.45468,-1.1943,0.32197,0.88309,-1.21213,-0.78155,-0.21712,-0.21575,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0
113,113,1.09449,-0.05921,0.04257,0.63779,0.29338,0.13136,0.7583,0.19268,-0.21575,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0
114,114,0.49788,-0.61113,-2.3436,1.93886,1.43533,-0.76096,-1.38502,1.86203,1.2247,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,2,0,0
115,115,-0.07854,-0.05921,0.22393,-0.57545,-0.84732,0.28783,1.13407,-1.37983,-2.07848,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0
116,116,0.49788,-0.05921,0.62967,-0.57545,0.14143,-1.772,-0.40581,0.52975,-0.21575,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0
117,117,-0.07854,0.45468,1.60383,0.80523,1.43533,0.13136,-1.13788,0.52975,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,1,2,0,2,1,0,1,0,0,0,0,0,1,1,0,0
118,118,0.49788,-0.61113,1.8399,-1.92173,-2.39883,1.11406,0.25953,-0.21712,-1.54858,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0
119,119,0.49788,0.45468,-0.34799,0.63779,-0.97631,0.28783,1.46191,-0.21712,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
120,120,-0.07854,1.16365,-1.05308,0.63779,-0.97631,-1.07533,0.7583,0.19268,1.92173,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
121,121,0.49788,-0.05921,1.49158,-1.23177,-1.55521,-2.07848,-0.78155,0.52975,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
122,122,1.82213,1.16365,0.22393,0.16767,-0.17779,-0.30172,-0.89891,-0.21712,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
123,123,-0.07854,0.45468,0.22393,-0.69509,-0.45174,-0.01729,0.12331,1.29221,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0
124,124,1.09449,-1.7379,-0.34799,1.93886,0.29338,0.43852,0.58489,-0.21712,-0.21575,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
125,125,1.82213,0.45468,-0.46725,1.2861,0.44585,0.13136,1.13407,0.52975,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
126,126,1.09449,0.45468,-1.1943,0.63779,-1.11902,-0.45321,-0.00665,-0.21712,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
127,127,1.09449,-1.43719,-0.34799,-0.80615,-0.84732,0.28783,0.93949,-1.37983,-2.07848,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
128,128,0.49788,1.98437,0.04257,0.63779,0.14143,0.13136,0.25953,-0.21712,-1.18084,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
129,129,1.09449,1.16365,-0.79151,0.96248,-1.11902,0.94156,0.41594,0.19268,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
130,130,1.09449,-1.7379,0.91093,0.32197,-1.42424,0.43852,2.33337,-0.71126,-1.18084,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
131,131,1.09449,-1.7379,-1.55078,-0.15487,-1.27553,2.46262,0.58489,-1.37983,-2.07848,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0
132,132,0.49788,-1.22751,-0.24649,-0.57545,-0.58331,-0.15487,0.25953,-1.37983,-1.54858,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0
133,133,0.49788,1.16365,-0.05188,0.16767,0.29338,-0.15487,0.12331,0.52975,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0
134,134,-0.07854,1.16365,3.27393,-1.50796,-0.31776,0.59042,-0.65253,-1.37983,0.40148,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
135,135,0.49788,-1.7379,-1.69163,1.58487,-0.58331,1.81866,1.63088,0.52975,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
136,136,1.09449,0.45468,-0.14882,-0.30033,-1.68062,1.81866,1.63088,1.29221,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
137,137,1.09449,0.45468,-1.1943,1.58487,0.29338,0.76096,0.41594,-2.55524,-1.18084,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0
138,138,1.82213,0.45468,-0.46725,-0.80615,0.14143,0.28783,0.93949,-1.37983,-1.18084,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0
139,139,1.09449,-1.7379,-0.05188,0.32197,-0.58331,0.94156,-0.27607,-0.21712,-0.21575,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0
140,140,-0.07854,0.45468,1.98437,0.32197,1.43533,0.94156,-0.27607,-0.71126,-0.21575,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
141,141,0.49788,-1.7379,-0.79151,0.63779,-1.11902,1.2861,0.58489,-1.37983,-2.07848,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0
142,142,0.49788,-1.43719,-0.46725,-0.30033,-1.27553,0.28783,-0.14277,0.52975,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0
143,143,0.49788,-0.05921,-1.69163,1.2861,-0.58331,1.2861,2.04506,-0.71126,-0.52593,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
144,144,1.09449,-0.05921,0.13606,-1.09207,-0.45174,-1.21213,-0.00665,-0.21712,0.7654,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
145,145,1.09449,0.45468,-0.46725,0.16767,-1.11902,2.23427,0.7583,1.29221,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
146,146,1.82213,-0.05921,0.22393,-1.23177,-0.17779,-0.45321,-0.27607,0.19268,-1.18084,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
147,147,0.49788,1.16365,-0.58016,0.47617,-0.71727,0.13136,0.93949,-0.21712,-0.52593,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
148,148,0.49788,-0.05921,-0.05188,-1.09207,-2.63199,-0.91699,0.25953,-1.37983,-1.54858,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
149,149,1.09449,0.45468,-0.79151,1.93886,-0.71727,2.03972,1.63088,-0.21712,-1.18084,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
150,150,0.49788,-0.61113,-0.24649,1.2861,0.14143,0.59042,1.13407,0.19268,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
151,151,0.49788,0.45468,0.52135,-1.6334,-1.82919,0.43852,-0.89891,-0.71126,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
152,152,-0.07854,0.45468,-0.46725,-1.50796,-0.71727,-0.60633,-0.65253,-2.55524,-1.54858,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0
153,153,-0.07854,0.45468,-0.67825,0.96248,-1.68062,0.76096,0.7583,-0.21712,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
154,154,-0.95197,-0.61113,2.82196,-1.37639,0.7233,-0.45321,0.58489,-0.21712,0.7654,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
155,155,0.49788,0.45468,0.62967,-1.37639,-1.27553,0.28783,-0.27607,-0.71126,-0.84637,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
156,156,0.49788,-0.61113,1.23461,0.00332,-0.31776,1.11406,0.12331,0.19268,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0
157,157,-0.07854,-1.7379,-1.05308,1.11406,-1.82919,-0.45321,0.7583,-0.21712,0.7654,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
158,158,0.49788,0.45468,-0.24649,0.16767,-0.31776,-0.30172,0.41594,0.88113,1.2247,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
159,159,1.09449,-0.61113,-0.46725,-0.57545,-0.58331,0.13136,0.25953,-0.21712,-1.18084,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
160,160,1.09449,1.16365,1.02119,0.80523,0.44585,-0.15487,0.25953,-0.21712,0.40148,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0
161,161,0.49788,0.45468,-0.67825,0.32197,-0.84732,1.81866,-0.40581,-0.71126,-1.18084,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0
162,162,-0.07854,0.45468,0.22393,0.00332,-0.17779,1.61108,0.93949,-1.37983,-0.21575,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
163,163,-0.07854,-0.61113,1.8399,0.00332,-0.31776,0.94156,0.12331,-0.21712,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0
164,164,-0.07854,1.98437,0.13606,0.32197,-1.55521,1.45039,1.13407,-1.37983,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
165,165,1.09449,1.16365,-0.24649,-0.30033,-0.31776,-0.45321,1.63088,-1.37983,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
166,166,-0.95197,-0.61113,1.49158,-1.23177,0.7233,-2.35413,-1.92173,0.88113,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,1,2,1,1,0,0,0,0,0,0,1,2,0,1
167,167,-0.07854,-0.05921,0.04257,0.00332,-0.97631,-0.45321,0.93949,0.52975,-0.52593,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
168,168,-0.07854,0.45468,0.22393,1.2861,-1.27553,-0.30172,-1.13788,0.52975,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
169,169,-0.95197,-1.22751,-0.34799,0.00332,-1.42424,0.59042,-0.14277,-0.71126,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0
170,170,1.09449,-1.7379,1.37297,-0.30033,-0.31776,0.13136,-0.14277,0.88113,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0
171,171,0.49788,1.16365,-0.34799,0.96248,2.15324,0.76096,-0.78155,1.29221,1.92173,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
172,172,1.09449,-0.05921,0.52135,-0.57545,-0.45174,-0.45321,0.7583,0.19268,-1.18084,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0
173,173,0.49788,0.45468,1.02119,0.63779,1.24033,0.13136,0.25953,0.52975,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
174,174,0.49788,-0.05921,1.02119,-0.57545,-2.21069,0.76096,-1.5184,0.88113,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0
175,175,1.82213,0.45468,0.62967,0.00332,0.44585,1.2861,0.12331,0.19268,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0
176,176,0.49788,0.45468,-0.14882,-0.57545,-0.84732,-1.21213,-0.52745,-1.37983,-1.18084,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
177,177,0.49788,0.45468,1.49158,0.00332,-1.27553,-0.91699,1.13407,-0.71126,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
178,178,1.09449,0.45468,0.82562,-0.94779,-0.45174,0.76096,-0.14277,0.19268,-0.21575,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0
179,179,0.49788,-0.05921,0.41667,-0.15487,-0.97631,1.11406,-0.65253,-1.37983,-1.18084,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0
180,180,1.09449,-0.05921,0.31287,0.63779,-1.55521,0.28783,0.93949,0.19268,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
181,181,-0.07854,1.98437,-1.32828,-0.43999,-0.31776,0.59042,0.93949,-0.71126,-1.18084,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
182,182,0.49788,-0.61113,0.31287,0.80523,-0.31776,1.2861,0.7583,-1.37983,-1.18084,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
183,183,-0.95197,0.45468,1.98437,-0.43999,0.29338,-0.76096,0.93949,-0.71126,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,1,0,0,2,0,2,2,0,1,0,1,1,0,0,0,2,0,2
184,184,1.82213,-1.22751,0.04257,-0.80615,-0.97631,0.59042,0.25953,-1.37983,-1.18084,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0
185,185,0.49788,0.45468,0.31287,0.63779,-0.01928,0.76096,-0.14277,-0.21712,-0.52593,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
186,186,0.49788,1.16365,-0.67825,1.45421,0.14143,0.28783,1.81175,-1.37983,-1.54858,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
187,187,1.82213,-1.7379,-0.79151,-0.80615,-1.97495,1.11406,0.58489,-1.37983,-1.54858,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
188,188,1.09449,-1.7379,0.41667,-1.37639,-2.09015,0.59042,-0.27607,-1.37983,-2.07848,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0
189,189,-0.95197,1.16365,-0.34799,0.00332,-0.45174,0.13136,0.7583,-0.71126,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0
190,190,1.82213,-0.05921,-1.43907,0.00332,-0.84732,0.59042,-0.27607,-0.71126,-1.54858,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
191,191,-0.95197,0.45468,-0.34799,1.2861,-1.11902,0.59042,-0.52745,0.52975,0.07987,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
192,192,-0.07854,-0.05921,-0.79151,-0.30033,-0.17779,0.28783,-0.52745,0.88113,0.07987,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,2,0,0
193,193,1.09449,0.45468,0.31287,-1.09207,-0.45174,0.13136,0.12331,-1.37983,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
194,194,-0.07854,0.45468,-0.92104,1.2861,-0.01928,-0.01729,0.41594,-0.71126,-1.18084,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
195,195,1.82213,0.45468,0.62967,0.32197,0.7233,-0.30172,0.93949,0.52975,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0
196,196,-0.95197,0.45468,-0.58016,0.32197,-0.58331,1.2861,-0.89891,0.19268,-1.18084,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
197,197,1.82213,0.45468,-0.34799,0.47617,-0.71727,-0.91699,-0.52745,-0.71126,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
198,198,-0.07854,-0.05921,-0.05188,0.47617,0.58331,0.76096,-0.00665,1.86203,1.2247,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,2,2,0,2,2,2,2,0,1,0,1,1,1,0,1,2,0,0
199,199,1.09449,-0.05921,-0.46725,2.32338,0.7233,1.81866,1.30612,0.52975,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,2,1,2,1,0,2,0,0,0,1,0,1,2,0,0
200,200,-0.95197,0.45468,-0.58016,0.16767,-0.84732,1.11406,1.46191,0.52975,1.2247,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
201,201,0.49788,1.16365,-0.14882,-0.94779,-0.58331,-1.34289,1.30612,-0.71126,-0.84637,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,0,2,0,2,1,0,1,0,0,0,0,0,0,1,0,0
202,202,0.49788,0.45468,-0.67825,1.2861,-0.45174,0.94156,1.13407,0.19268,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,203,2.59171,-2.43591,-1.55078,-1.09207,-2.39883,-0.91699,-0.65253,-1.37983,-2.07848,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0
204,204,-0.07854,0.45468,-0.14882,0.96248,1.24033,-0.01729,0.25953,-0.21712,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0
205,205,0.49788,-1.7379,-0.14882,1.11406,0.29338,-0.91699,-1.0145,1.86203,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
206,206,-0.95197,0.45468,-0.05188,1.2861,0.58331,0.13136,0.41594,0.88113,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
207,207,0.49788,-0.05921,-0.67825,0.47617,-0.58331,0.59042,-0.14277,-0.21712,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,1,0,2,2,1,0,0,0,0,0,1,0,0,0,2,0,0
208,208,0.49788,0.45468,0.13606,0.00332,-0.17779,-0.30172,-0.00665,0.52975,1.2247,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,2,2,2,1,0,1,0,1,1,0,0,1,2,0,0
209,209,-0.07854,1.16365,-1.43907,0.47617,1.06238,-0.45321,1.13407,-1.37983,-0.84637,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
210,210,-0.07854,-0.61113,0.73545,0.16767,-1.42424,-0.01729,-1.25773,1.86203,0.7654,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
211,211,1.09449,-1.7379,-0.67825,-0.57545,-1.11902,1.11406,0.93949,-1.37983,-2.07848,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
212,212,-0.07854,-0.05921,0.13606,0.63779,-0.84732,1.81866,0.58489,-0.21712,-1.18084,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0
213,213,1.09449,-0.05921,0.52135,-0.15487,-1.27553,0.94156,0.12331,-1.37983,-1.54858,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
214,214,-0.07854,-0.05921,-0.14882,1.11406,0.44585,1.2861,1.30612,0.19268,1.2247,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
215,215,-0.07854,0.45468,1.60383,-0.30033,-0.71727,1.11406,-0.40581,0.19268,0.07987,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0
216,216,-0.07854,-0.05921,0.22393,1.11406,0.29338,1.45039,-0.00665,0.88113,0.7654,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,1,0,0
217,217,0.49788,-0.05921,1.23461,0.80523,0.44585,1.45039,-1.64101,1.86203,0.7654,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0
218,218,-0.07854,1.16365,0.31287,1.11406,-0.84732,-1.07533,0.7583,-0.21712,-0.52593,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0
219,219,0.49788,-0.61113,-0.34799,-0.57545,0.14143,1.11406,0.25953,-1.37983,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0
220,220,-0.95197,0.45468,0.82562,-0.30033,0.29338,-0.01729,0.12331,0.19268,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,1,0,0
221,221,-0.07854,0.45468,-0.14882,0.47617,-0.45174,-0.76096,0.93949,0.52975,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
222,222,0.49788,0.45468,-0.24649,0.63779,0.7233,1.11406,0.25953,1.29221,1.2247,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
223,223,1.82213,0.45468,-1.1943,1.11406,-0.31776,1.11406,0.93949,-0.21712,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
